time(seconds),activatory proteins(h),repressory proteins(i),Q proteins(q),Qc proteins(qc)
1320,870.3079273432901,870.3079273432901,11.77096763990595,11.772847289385613
1350,898.368027309289,898.368027309289,11.773783606633408,11.77557665425514
1380,928.479650640969,928.479650640969,11.774152848759822,11.776189075216188
1410,959.4502801483559,959.4502801483559,11.773811163186833,11.775846837840291
1440,990.9625055239167,990.9625055239167,11.776661029903789,11.778518596792491
1470,1023.8331789292286,1023.8331789292286,11.776926466946191,11.779005358368225
1500,1058.0994536219564,1058.0994536219564,11.776442862424783,11.778505007784032
1530,1094.206029570318,1094.206029570318,11.779354291690039,11.781220495041644
1560,1131.867404878316,1131.867404878316,11.779517752821974,11.781616323330612
1590,1171.2412071894223,1171.2412071894223,11.778888368415648,11.78096803578637
1620,1213.1065375035316,1213.1065375035316,11.781856696761134,11.783728414543157
1650,1257.2578550770274,1257.2578550770274,11.781913872798121,11.784031349877823
1680,1303.661607411079,1303.661607411079,11.781134985438424,11.783232298584187
1710,1353.2045144910408,1353.2045144910408,11.784157182120861,11.786034822894068
1740,1406.14056820246,1406.14056820246,11.78410572064402,11.786242546549616
1770,1462.5656727040482,1462.5656727040482,11.78317559463182,11.785290930898285
1800,1523.515679268475,1523.515679268475,11.78625056969528,11.788134401769456
1830,1591.6932427866097,1591.6932427866097,11.786089989470387,11.788246310478515
1860,1665.3073215128973,1665.3073215128973,11.785008681665525,11.787142067148704
1890,1744.5042315866724,1744.5042315866724,11.788137054064178,11.79002698197728
1920,1831.6605878578748,1831.6605878578748,11.787868495589484,11.790044100122499
1950,1928.0299334089839,1928.0299334089839,11.786637594700272,11.788788711682061
1980,2035.6534138091586,2035.6534138091586,11.789821423306096,11.791717025509309
2010,2155.6141893258246,2155.6141893258246,11.789447373638804,11.79164174349118
2040,2289.792256741811,2289.792256741811,11.788069720697706,11.790237965122657
2070,2441.5535457593014,2441.5535457593014,11.788779016366249,11.791240588670005
2100,2611.9914420499204,2611.9914420499204,11.785587557231592,11.788048161194514
2130,2803.9715977478595,2803.9715977478595,11.788377886511432,11.790462720640264
2160,3020.9863385968642,3020.9863385968642,11.78825672607892,11.79048808436336
2190,3263.9476372277463,3263.9476372277463,11.787546821044835,11.789531894990654
2220,3536.8606838012397,3536.8606838012397,11.78925763147789,11.791362896969748
2250,3843.3109620007285,3843.3109620007285,11.790204999099604,11.792039027529645
2280,4193.228126716942,4193.228126716942,11.78814734040773,11.79013755753705
2310,4576.592498461557,4576.592498461557,11.786664849525144,11.78892442836732
2340,4994.491247234894,4994.491247234894,11.785851409677209,11.788324615897837
2370,5453.854417560913,5453.854417560913,11.786225441365573,11.788649420747108
2400,5951.297077735498,5951.297077735498,11.786769412396714,11.789154283593273
2430,6490.066043131503,6490.066043131503,11.787322924590715,11.789692983588377
2460,7071.136370299609,7071.136370299609,11.79018808025686,11.792081521448871
2490,7692.915103881139,7692.915103881139,11.793180753152308,11.794858267545699
2520,8354.43551112558,8354.43551112558,11.786273502933165,11.788931968976778
2550,9054.080749405131,9054.080749405131,11.790884818901434,11.792788635245362
2580,9789.999958870656,9789.999958870656,11.791725485518041,11.793969416563643
2610,10562.99211578326,10562.99211578326,11.79169703927322,11.79352191541286
2640,11367.53447536485,11367.53447536485,11.788292069498354,11.790712556123406
2670,12204.932232470566,12204.932232470566,11.791159519154968,11.793633250411238
2700,13071.989491765236,13071.989491765236,11.793883178326205,11.795715532585854
2730,13985.667488357616,13985.667488357616,11.791933321258796,11.793851770044872
2760,14914.650955412966,14914.650955412966,11.79010222003136,11.792373614374098
2790,15858.239836875326,15858.239836875326,11.790169289556728,11.792435406262134
2820,16820.833659652344,16820.833659652344,11.79062188448289,11.792838287745086
2850,17803.082416851856,17803.082416851856,11.791121557818526,11.793312597534667
2880,18807.03131413397,18807.03131413397,11.79376298027992,11.795514927549892
2910,19829.569269666164,19829.569269666164,11.796763012968224,11.798325367678641
2940,20869.260380123786,20869.260380123786,11.7877746872041,11.79063545036049
2970,21924.871136195008,21924.871136195008,11.791582206012189,11.793798709515048
3000,22995.61564928861,22995.61564928861,11.796780066224981,11.798477114082685
3030,24079.23386483093,24079.23386483093,11.790042260680504,11.792568160758576
3060,25174.008883769577,25174.008883769577,11.797042331825676,11.798733052703197
3090,26278.94701075967,26278.94701075967,11.790614241170571,11.79311495899803
3120,27392.003398368375,27392.003398368375,11.794342696035635,11.796769771747504
3150,28513.935413985793,28513.935413985793,11.795895429587397,11.797518906869556
3180,29664.99759859502,29664.99759859502,11.791678043987131,11.794072325411163
3210,30810.94395287898,30810.94395287898,11.788608494308985,11.791624340931053
3240,31942.187242331453,31942.187242331453,11.799661397185885,11.801107012401499
3270,33060.775218411334,33060.775218411334,11.798688357734044,11.80032165201234
3300,34172.93040925699,34172.93040925699,11.797483037188703,11.798976007819107
3330,35275.447947153814,35275.447947153814,11.79720674576927,11.798798402080063
3360,36364.01544229771,36364.01544229771,11.797582255055834,11.799134989871554
3390,37440.98875317284,37440.98875317284,11.798261689484097,11.831521037451765
3420,38504.79414040538,38504.79414040538,11.700569889724537,15.034704769725119
3450,39550.42975091733,39550.42975091733,11.384654344219683,26.611673754766294
3480,40574.47119091757,40574.47119091757,10.86758270747423,43.32762562554921
3510,41565.7770364543,41565.7770364543,10.19900047397839,59.561061609139735
3540,42507.56688644501,42507.56688644501,9.373549972470832,75.33297028809837
3570,43387.52409865333,43387.52409865333,8.475316708691215,89.33914344232204
3600,44197.0160166429,44197.0160166429,7.626007267695773,96.30656993755738
3630,44934.49016574417,44934.49016574417,6.8488074758955015,98.52539407876075
3660,45587.227661675104,45587.227661675104,6.143554359637313,99.34536728610834
3690,46160.77636938418,46160.77636938418,5.505523290904833,99.67971410595541
3720,46660.21881561686,46660.21881561686,4.929202847188063,99.82043039113945
3750,47090.725419902454,47090.725419902454,4.409213963918523,99.88052975003706
3780,47458.61540356256,47458.61540356256,3.9405253850482733,99.90696955972531
3810,47766.515833317695,47766.515833317695,3.51848864570512,99.91844890739637
3840,48014.8518539689,48014.8518539689,3.138827282192011,99.92353650296225
3870,48197.59661293517,48197.59661293517,2.7976151672450995,99.9264490632972
3900,48306.2426710187,48306.2426710187,2.491252993085968,99.92818913453056
3930,48331.419862201255,48331.419862201255,2.216445219998396,99.92917219992823
3960,48267.53854951462,48267.53854951462,1.9701780716719848,99.93009787099481
3990,48113.47053687175,48113.47053687175,1.749698707034657,99.93091732318324
4020,47872.45111897996,47872.45111897996,1.5524955788312502,99.93139941099358
4050,47551.711533120644,47551.711533120644,1.3762799557862495,99.93250691684302
4080,47158.04114114574,47158.04114114574,1.2189685743864194,99.9329503765399
4110,46704.86821799314,46704.86821799314,1.078667381769659,99.93378270073534
4140,46199.51109893592,46199.51109893592,0.9536563286661063,99.93444160808902
4170,45650.85977955125,45650.85977955125,0.8423751696801842,99.93506163195251
4200,45065.88785197539,45065.88785197539,0.7434102271054212,99.93577032443291
4230,44451.81085815198,44451.81085815198,0.6554820738095217,99.93671208362954
4260,43813.70728719334,43813.70728719334,0.57743409045545,99.93717337438015
4290,43157.10321079222,43157.10321079222,0.5082218523876237,99.93776004256333
4320,42487.680967900495,42487.680967900495,0.4469033018704483,99.93858792339289
4350,41808.12265239342,41808.12265239342,0.39262966198171706,99.93910978197876
4380,41122.40517094196,41122.40517094196,0.3446370493005005,99.94016503045206
4410,40434.475881137594,40434.475881137594,0.30223874355498553,99.94044545201697
4440,39745.40292861298,39745.40292861298,0.2648180735803745,99.94136801898523
4470,39059.22981721908,39059.22981721908,0.23182188025164463,99.94238131869756
4500,38376.96599385961,38376.96599385961,0.20275451847516973,99.9429104835174
4530,37700.07919126912,37700.07919126912,0.17717236182342957,99.9439978720391
4560,37031.26616324516,37031.26616324516,0.15467877495669433,99.94473149425855
4590,36370.01716744126,36370.01716744126,0.13491952057567805,99.94538966599933
4620,35717.33029974088,35717.33029974088,0.11757856927240116,99.94601536901772
4650,35074.36590872056,35074.36590872056,0.10237428227783449,99.94682815410805
4680,34438.544705419714,34438.544705419714,0.08905593873080613,99.94732192602052
4710,33810.52637215663,33810.52637215663,0.07740058070170527,99.94756264088274
4740,33188.23486228949,33188.23486228949,0.06721015078653181,99.94844763993468
4770,32570.569802401977,32570.569802401977,0.05830889863352123,99.94910579688596
4800,31956.319843520076,31956.319843520076,0.05054103426872282,99.9497367154542
4830,31345.02521959119,31345.02521959119,0.043768607542742234,99.9504251195413
4860,30735.93257448543,30735.93257448543,0.03786959442376184,99.95129962820377
4890,30129.60003730902,30129.60003730902,0.03273617220830174,99.9518560568811
4920,29525.70955847256,29525.70955847256,0.028273167008366643,99.95262348940425
4950,28925.073868368625,28925.073868368625,0.02439665809981738,99.95358626211832
4980,28327.93214161319,28327.93214161319,0.02103272488100013,99.95404570768238
5010,27735.309558216715,27735.309558216715,0.01811632329244627,99.95483261318158
5040,27147.454476580155,27147.454476580155,0.015590279588040767,99.95560055792538
5070,26565.267679135162,26565.267679135162,0.013404390326094444,99.95650844496672
5100,25989.05214855234,25989.05214855234,0.01151461836639244,99.95680308134399
5130,25419.328603709175,25419.328603709175,0.009882375517942693,99.957652626967
5160,24856.905613452996,24856.905613452996,0.008473883283588604,99.95862113717082
5190,24302.11654801424,24302.11654801424,0.007259603893847435,99.95898133156433
5220,23755.332978045957,23755.332978045957,0.006213734515455098,99.95980909369554
5250,23216.949698083376,23216.949698083376,0.0053137581624414015,99.9602040015392
5280,22687.336501262445,22687.336501262445,0.004540045431524944,99.96129404522306
5310,22166.769438410363,22166.769438410363,0.0038755017316627763,99.96192905209749
5340,21655.456636300885,21655.456636300885,0.003305255182203544,99.96225931143417
5370,21153.598951989443,21153.598951989443,0.0028163808177714385,99.9626410650186
5400,20661.332958923907,20661.332958923907,0.0023976571632178976,99.96395993124658
5430,20178.83417774662,20178.83417774662,0.00203935163115422,99.96478459603212
5460,19706.278529724328,19706.278529724328,0.0017330315500949946,99.96541340618836
5490,19243.69821121841,19243.69821121841,0.001471397955406218,99.96596646893329
5520,18791.26899029836,18791.26899029836,0.0012481395702863384,99.96652177758436
5550,18348.855691230292,18348.855691230292,0.0010578046720525936,99.96736231502035
5580,17916.50215447492,17916.50215447492,8.956887820966244E-4,99.96810308083028
5610,17494.246587800168,17494.246587800168,7.577363379562416E-4,99.96877612752624
5640,17082.058802874577,17082.058802874577,6.404547048630155E-4,99.9699028912962
5670,16679.886149509013,16679.886149509013,5.408390636031125E-4,99.97065497143892
5700,16287.716265161436,16287.716265161436,4.563068732046644E-4,99.97144319805578
5730,15905.460134921601,15905.460134921601,3.846407523677438E-4,99.97180328943374
5760,15533.042827811572,15533.042827811572,3.2393875411136836E-4,99.97258868114561
5790,15170.396237586057,15170.396237586057,2.725711251566489E-4,99.9732606176152
5820,14817.384129772272,14817.384129772272,2.2914274633115283E-4,99.97378784912965
5850,14473.938237978678,14473.938237978678,1.9246054391080622E-4,99.97400672994496
5880,14139.869227197694,14139.869227197694,1.6150524536822343E-4,99.97527151264606
5910,13815.168232561175,13815.168232561175,1.354069274432337E-4,99.97576406468936
5940,13499.63481778431,13499.63481778431,1.1342387068614917E-4,99.9768416336099
5970,13193.098779628654,13193.098779628654,9.49242934663667E-5,99.97707423625098
6000,12895.4566345671,12895.4566345671,7.937059063713162E-5,99.97792947538008
6030,12606.456787481316,12606.456787481316,6.630574828523149E-5,99.97910534745648
6060,12325.995033852674,12325.995033852674,5.53416468941092E-5,99.97917639131141
6090,12053.8815127835,12053.8815127835,4.6149001375570056E-5,99.97977119153762
6120,11789.950617777517,11789.950617777517,3.8448718291167995E-5,99.98048681070378
6150,11534.019938933416,11534.019938933416,3.20044786529948E-5,99.98126374079808
6180,11285.892623388032,11285.892623388032,2.6616379383382695E-5,99.98218179255953
6210,11045.379479779267,11045.379479779267,2.2115488201022263E-5,99.9829119148761
6240,10812.278914593539,10812.278914593539,1.8359185726328717E-5,99.98356749120573
6270,10586.389101694138,10586.389101694138,1.522718526601122E-5,99.98454306445572
6300,10367.523107123674,10367.523107123674,1.261813531848262E-5,99.98536060152952
6330,10155.422878366075,10155.422878366075,1.0446722582040355E-5,99.98603962664767
6360,9949.980814261644,9949.980814261644,8.641204364498581E-6,99.98656048596199
6390,9750.918620874581,9750.918620874581,7.141308980373011E-6,99.98700187293433
6420,9558.09371954558,9558.09371954558,5.896451152613602E-6,99.98791330435365
6450,9371.275590646283,9371.275590646283,4.864216763744224E-6,99.98835083868056
6480,9190.2706152456,9190.2706152456,4.009077662244626E-6,99.98939597521482
6510,9014.869883860549,9014.869883860549,3.301302744624042E-6,99.98994455093698
6540,8844.84706072031,8844.84706072031,2.716036308436548E-6,99.99087931496035
6570,8680.041989272066,8680.041989272066,2.232518800512621E-6,99.99152780123
6600,8520.2973494658,8520.2973494658,1.8334286507810601E-6,99.99200237382526
6630,8365.417150237445,8365.417150237445,1.5043269581403674E-6,99.99314530951999
6660,8215.211390738215,8215.211390738215,1.2331894449392477E-6,99.99389930006845
6690,8069.473095500389,8069.473095500389,1.010012376918509E-6,99.99448890429136
6720,7928.036925335345,7928.036925335345,8.26481105140347E-7,99.9950355724217
6750,7790.807774593876,7790.807774593876,6.756915685075987E-7,99.99531007005943
6780,7657.518090389548,7657.518090389548,5.519165375190143E-7,99.99682778518147
6810,7528.183005725337,7528.183005725337,4.5040961467117053E-7,99.99740488951117
6840,7402.460551736176,7402.460551736176,3.672410629213732E-7,99.99764072226334
6870,7280.308762412262,7280.308762412262,2.991604356636733E-7,99.99846021588547
6900,7161.6096018470125,7161.6096018470125,2.4348175126737797E-7,99.99906463166131
6930,7046.040734822826,7046.040734822826,1.9798761104815433E-7,100.0002264765933
6960,6933.706437398049,6933.706437398049,1.6084921774221466E-7,100.00053521383427
6990,6824.3791708441395,6824.3791708441395,1.305597261041123E-7,100.00096690870052
7020,6717.795985123016,6717.795985123016,1.0587876020839355E-7,100.00264611383115
7050,6614.105405095832,6614.105405095832,8.578627380350905E-8,100.00259660830932
7080,6512.965266797497,6512.965266797497,6.944421959618505E-8,100.00342736111081
7110,6414.386701467774,6414.386701467774,5.6164738334775984E-8,100.0046678853227
7140,6318.244518826796,6318.244518826796,4.538378562188717E-8,100.00456693302024
7170,6224.370339293843,6224.370339293843,3.663928918926828E-8,100.00539574802572
7200,6132.772596517926,6132.772596517926,2.9553076767290133E-8,100.0071120472728
7230,6043.251051329301,6043.251051329301,2.3815938830262763E-8,100.00715398842232
7260,5955.774713239227,5955.774713239227,1.9175294945137404E-8,100.00771296816997
7290,5870.252263796652,5870.252263796652,1.542502022120823E-8,100.00886124918114
7320,5786.616433941522,5786.616433941522,1.2397062030885164E-8,100.00873135609446
7350,5704.684843377804,5704.684843377804,9.954538940616594E-9,100.0104874281528
7380,5624.57023616444,5624.57023616444,7.986065521222696E-9,100.01050149446196
7410,5545.963147851688,5545.963147851688,6.4010899809074285E-9,100.01160972484388
7440,5468.963986393054,5468.963986393054,5.126067723594911E-9,100.01198839166453
7470,5393.490748417976,5393.490748417976,4.101324115788553E-9,100.01264531032865
7500,5319.322885470001,5319.322885470001,3.278484907247522E-9,100.01335058859698
7530,5246.662574503436,5246.662574503436,2.618373705473001E-9,100.01378080415411
7560,5175.206047633981,5175.206047633981,2.0892933353885797E-9,100.01371815176728
7590,5104.963571643428,5104.963571643428,1.6656223999805414E-9,100.01031331138111
7620,5036.040510102184,5036.040510102184,1.326670379935266E-9,100.00831745189849
7650,4968.167208809249,4968.167208809249,1.0557445779575226E-9,100.00632315406895
7680,4901.3201339096595,4901.3201339096595,8.393904685028081E-10,100.00419500247418
7710,4835.53505693052,4835.53505693052,6.667738428388696E-10,100.00308156015734
7740,4770.776615048805,4770.776615048805,5.291787827497024E-10,100.00331623162786
7770,4707.001247595682,4707.001247595682,4.196001545970368E-10,100.00401552500568
7800,4644.08614591112,4644.08614591112,3.324131565781966E-10,100.0044283886183
7830,4582.001797260305,4582.001797260305,2.631056157968875E-10,100.00494825549032
7860,4520.716432664182,4520.716432664182,2.0806133480345693E-10,100.00547982644149
7890,4460.312113590244,4460.312113590244,1.6438492662161074E-10,100.00621746830575
7920,4400.685072415143,4400.685072415143,1.2976033364966468E-10,100.00670362405069
7950,4341.768447773369,4341.768447773369,1.0233666621010462E-10,100.00731167760493
7980,4283.427150949807,4283.427150949807,8.06361764950305E-11,100.00806957984706
8010,4225.734232608031,4225.734232608031,6.348014925668712E-11,100.00891915755908
8040,4168.715535974028,4168.715535974028,4.992927991844554E-11,100.00967263257303
8070,4112.3323017541115,4112.3323017541115,3.9235755320024744E-11,100.0099850326862
8100,4056.5155969393463,4056.5155969393463,3.080477805648972E-11,100.01071945400666
8130,4001.1909325726187,4001.1909325726187,2.416370375950867E-11,100.01151663655881
8160,3946.4419810196086,3946.4419810196086,1.8937309357387034E-11,100.01197875312587
8190,3892.1931116677447,3892.1931116677447,1.482799386342155E-11,100.01270224736764
8220,3838.426027589254,3838.426027589254,1.1599943517186038E-11,100.01367041420609
8250,3785.108960191124,3785.108960191124,9.066479938950237E-12,100.01413249057691
8280,3732.2666150620257,3732.2666150620257,7.0799613873624615E-12,100.01499534613613
8310,3679.791045551727,3679.791045551727,5.523729814410993E-12,100.01558923955601
8340,3627.7256960693317,3627.7256960693317,4.3056955719353726E-12,100.01589693060434
8370,3576.0493830965593,3576.0493830965593,3.353231738783166E-12,100.01636338387938
8400,3524.735762945019,3524.735762945019,2.6091146969391687E-12,100.01686656467211
8430,3473.773668443412,3473.773668443412,2.028299715399026E-12,100.0176729951346
8460,3423.157877736258,3423.157877736258,1.575362285748776E-12,100.0180947768721
8490,3372.8567455437646,3372.8567455437646,1.2224697323072327E-12,100.01903996644118
8520,3322.8735304353295,3322.8735304353295,9.477747678176508E-13,100.01963706728422
8550,3273.1773262526317,3273.1773262526317,7.341444618522589E-13,100.02027724199185
8580,3223.710433043127,3223.710433043127,5.681555701321676E-13,100.02099317289874
8610,3174.559342165543,3174.559342165543,4.3930117855264605E-13,100.02150756406998
8640,3125.7176827229705,3125.7176827229705,3.393648251260958E-13,100.02217544269976
8670,3077.165477790209,3077.165477790209,2.619272252320487E-13,100.02332171559445
8700,3028.886722851492,3028.886722851492,2.019778835828118E-13,100.02374372899203
8730,2980.75361442398,2980.75361442398,1.5560958743995092E-13,100.02412238777615
8760,2932.8616895222303,2932.8616895222303,1.197783276030921E-13,100.02467056071977
8790,2885.1921471364735,2885.1921471364735,9.211481804873573E-14,100.02535341563197
8820,2837.794203834694,2837.794203834694,7.077666788108637E-14,100.02592060110722
8850,2790.6341462676014,2790.6341462676014,5.433254983627826E-14,100.02678852512805
8880,2743.6492804820323,2743.6492804820323,4.1671527736820196E-14,100.02739699781479
8910,2696.8372303443857,2696.8372303443857,3.1932146975681275E-14,100.02815096577244
8940,2650.229225388127,2650.229225388127,2.4447034098296247E-14,100.02875507695173
8970,2603.8321248027996,2603.8321248027996,1.869965521716853E-14,100.02928922914097
9000,2557.589367049879,2557.589367049879,1.4290597340324775E-14,100.0300467717939
9030,2511.416554294876,2511.416554294876,1.0911300806341148E-14,100.03061599451112
9060,2465.517824352456,2465.517824352456,8.32361603550515E-15,100.03156968309226
9090,2419.877590063673,2419.877590063673,6.343908513387726E-15,100.03188877066238
9120,2374.3402870327814,2374.3402870327814,4.830712024299061E-15,100.03269060944338
9150,2329.0130948111273,2329.0130948111273,3.675147296950275E-15,100.0334163804632
9180,2283.922950313765,2283.922950313765,2.793493828305493E-15,100.03408568294459
9210,2238.87396322557,2238.87396322557,2.1214365530063527E-15,100.03475944976317
9240,2194.0430541753663,2194.0430541753663,1.6096140139256146E-15,100.0353741174667
9270,2149.4800878937253,2149.4800878937253,1.2201769239940239E-15,100.03613037805935
9300,2104.970006573857,2104.970006573857,9.241303564050502E-16,100.03658116214497
9330,2060.6739626699814,2060.6739626699814,6.992830995343091E-16,100.03715455963116
9360,2016.628186167061,2016.628186167061,5.286669914085657E-16,100.03744521587603
9390,1972.6645455635041,1972.6645455635041,3.993196899933616E-16,100.03792832035667
9420,1928.9554438831099,1928.9554438831099,3.013482150201186E-16,100.03930251953194
9450,1885.427232652714,1885.427232652714,2.2720918800406496E-16,100.03947877818507
9480,1841.9047228472582,1841.9047228472582,1.711561561557956E-16,100.04027515666608
9510,1798.779110823782,1798.779110823782,1.2881562005408286E-16,100.04079856590025
9540,1755.8240886820781,1755.8240886820781,9.686210470660189E-17,100.04141597120478
9570,1713.188400960423,1713.188400960423,7.276937494209263E-17,100.04207127637227
9600,1670.7540083583026,1670.7540083583026,5.462013354770924E-17,100.04269030568724
9630,1628.5907702159536,1628.5907702159536,4.09605935573106E-17,100.0434389480867
9660,1586.6810969891724,1586.6810969891724,3.0689449339925444E-17,100.04457142719374
9690,1545.0144304964529,1545.0144304964529,2.2973190924968438E-17,100.04502497761953
9720,1503.6750948299305,1503.6750948299305,1.7181572918700843E-17,100.04503475242674
9750,1462.6048304730461,1462.6048304730461,1.2838488292945957E-17,100.04607991801527
9780,1421.906667797536,1421.906667797536,9.584605270845449E-18,100.04694651649794
9810,1381.5351853538207,1381.5351853538207,7.148977776351851E-18,100.04720330846827
9840,1341.5555398167944,1341.5555398167944,5.327494813393157E-18,100.04777459959648
9870,1301.9605505336656,1301.9605505336656,3.966536891504815E-18,100.04862637594671
9900,1262.7746564897518,1262.7746564897518,2.9505931803355896E-18,100.04973055130579
9930,1223.7635621889222,1223.7635621889222,2.192888475894686E-18,100.04979479644291
9960,1185.4051404896038,1185.4051404896038,1.628295156866907E-18,100.05038019077698
9990,1147.6121385048177,1147.6121385048177,1.2079781876642967E-18,100.05112240139695
10020,1110.4255365221961,1110.4255365221961,8.953532807736087E-19,100.05204051827124
10050,1073.8739591645099,1073.8739591645099,6.6303910384265675E-19,100.05289416791793
10080,1037.9231385695978,1037.9231385695978,4.905612412588657E-19,100.05384865648529
10110,1002.6466214944209,1002.6466214944209,3.626241290182016E-19,100.05459034304428
10140,968.1026851321006,968.1026851321006,2.678116977739724E-19,100.05506888320693
10170,934.2815858622669,934.2815858622669,1.9761129511120395E-19,100.05575792600295
10200,901.2286911885946,901.2286911885946,1.4568115112075687E-19,100.05601004109757
10230,868.9971729670917,868.9971729670917,1.0730114171997232E-19,100.05590290365346
10260,837.5927303535167,837.5927303535167,7.896137468950626E-20,100.05613695899956
10290,807.0739391822896,807.0739391822896,5.805430599475094E-20,100.05633077221594
10320,777.4709593311165,777.4709593311165,4.2644551831384435E-20,100.0582961401801
10350,748.7557044338213,748.7557044338213,3.1296952574123476E-20,100.05845942982505
10380,720.7758315950877,720.7758315950877,2.2948268872941828E-20,100.05837629437502
10410,693.803580337456,693.803580337456,1.681152801384265E-20,100.05993453193811
10440,667.8847295878443,667.8847295878443,1.2304779316476234E-20,100.06014858042155
10470,642.9973754315494,642.9973754315494,8.998080031675347E-21,100.06164470374854
10500,619.0280481224949,619.0280481224949,6.574084113184087E-21,100.06205015743566
10530,596.0282392890618,596.0282392890618,4.79877120346915E-21,100.0625953425757
10560,574.0698316906509,574.0698316906509,3.499727377695435E-21,100.06386188612703
10590,553.096875955126,553.096875955126,2.5500445599326634E-21,100.06434777908252
10620,533.1368825549087,533.1368825549087,1.856396359308142E-21,100.06450611557148
10650,514.2852657847973,514.2852657847973,1.350215319334138E-21,100.06507660594856
10680,496.57586574891656,496.57586574891656,9.811710805525351E-22,100.06582867718362
10710,480.02863804194396,480.02863804194396,7.123539429985187E-22,100.06614369523405
10740,464.74532584509944,464.74532584509944,5.167212376111477E-22,100.06707940052763
10770,450.819083322106,450.819083322106,3.744778865970448E-22,100.06786834983386
10800,438.28792332545265,438.28792332545265,2.711473905282107E-22,100.06844973206697
10830,427.11252580054764,427.11252580054764,1.961525996972787E-22,100.06881984615028
10860,417.4646327698981,417.4646327698981,1.4177253179114735E-22,100.06975010873079
10890,409.4154394811008,409.4154394811008,1.0237631890844158E-22,100.07027941095372
10920,402.8204503787522,402.8204503787522,7.386119212043916E-23,100.0710932278063
10950,397.7067550592711,397.7067550592711,5.324054651087408E-23,100.0712211001169
10980,394.0113627305868,394.0113627305868,3.834229339303291E-23,100.07222023533657
11010,391.56213059129936,391.56213059129936,2.758818038948702E-23,100.07402955569412
11040,390.26842004565515,390.26842004565515,1.9832497954437265E-23,100.07396383470173
11070,390.02958013845256,390.02958013845256,1.4244301906325268E-23,100.07440791572307
11100,390.6969618939253,390.6969618939253,1.0221492463077487E-23,100.07471982128041
11130,392.1785401308034,392.1785401308034,7.328192129377662E-24,100.07576339645873
11160,394.35367058183084,394.35367058183084,5.2491474617357E-24,100.07653034020827
11190,397.0686972508816,397.0686972508816,3.756557943512962E-24,100.07754684590556
