time(seconds),activatory proteins(h),repressory proteins(i),Q proteins(q),Qc proteins(qc)
1980,2078.8480194184995,2078.8480194184995,11.791574459979548,11.793492491887251
2010,2205.546443120172,2205.546443120172,11.79118185582569,11.793403705691764
2040,2347.523407361415,2347.523407361415,11.789828747419877,11.79201787354807
2070,2508.3129280810613,2508.3129280810613,11.790437326775855,11.792929061337425
2100,2688.960061475565,2688.960061475565,11.787259305944662,11.789696682642045
2130,2892.6458502750083,2892.6458502750083,11.790085198788733,11.792144983163743
2160,3122.5485722242433,3122.5485722242433,11.789957575453293,11.79217901715242
2190,3379.6101131884357,3379.6101131884357,11.789324023387817,11.79129559158004
2220,3667.8775821059176,3667.8775821059176,11.790983472089003,11.793093387981697
2250,3990.4404110225023,3990.4404110225023,11.791955859134426,11.793795747710288
2280,4357.626274902054,4357.626274902054,11.789929311962704,11.791921241806824
2310,4758.566935889829,4758.566935889829,11.788452816013336,11.790715925388733
2340,5194.124439120278,5194.124439120278,11.787579930036715,11.790070671187431
2370,5670.770173152277,5670.770173152277,11.787968025697342,11.790401624837498
2400,6185.431320204036,6185.431320204036,11.788523252634363,11.790921866402606
2430,6741.441628747923,6741.441628747923,11.789080285850616,11.791470159537448
2460,7338.866469717473,7338.866469717473,11.79197767999133,11.79386822437051
2490,7976.309061209637,7976.309061209637,11.794942272751973,11.79662248250834
2520,8652.238185804621,8652.238185804621,11.788006749680955,11.790691785073193
2550,9364.69668454693,9364.69668454693,11.792656197949444,11.794559325951996
2580,10113.604369619316,10113.604369619316,11.793432255652784,11.795694394121947
2610,10897.781573705763,10897.781573705763,11.793485484857992,11.795304242174474
2640,11713.397004180682,11713.397004180682,11.790015863221095,11.792444016369414
2670,12560.75093592602,12560.75093592602,11.792825956221636,11.795330877900685
2700,13436.622095492708,13436.622095492708,11.795581258018736,11.797422883006565
2730,14358.728288062706,14358.728288062706,11.793687176943923,11.795603912727772
2760,15295.276888331487,15295.276888331487,11.791866767491499,11.794149511853352
2790,16246.595487287272,16246.595487287272,11.791928677274461,11.794196494436173
2820,17216.334159584047,17216.334159584047,11.792395893435858,11.794613629415204
2850,18205.862042107932,18205.862042107932,11.792901834972481,11.795099904462978
2880,19214.9962136978,19214.9962136978,11.7955472846655,11.79728557955301
2910,20241.962824102553,20241.962824102553,11.798511224806388,11.800070144313278
2940,21285.754054020235,21285.754054020235,11.789460932968769,11.792352478351997
2970,22344.57694302457,22344.57694302457,11.79334462100426,11.795566012140368
3000,23417.99811940346,23417.99811940346,11.79848614939381,11.800194605502007
3030,24504.473952147062,24504.473952147062,11.79178141149796,11.794317715819316
3060,25601.875704049922,25601.875704049922,11.798735023802415,11.800431523322285
3090,26708.25169369815,26708.25169369815,11.79235578146427,11.794869902335835
3120,27820.96429447066,27820.96429447066,11.795995749276033,11.798445475404852
3150,28941.583789755274,28941.583789755274,11.797688072513974,11.799297778716921
3180,30089.820374080926,30089.820374080926,11.793446362831528,11.795854169466242
3210,31231.829901891815,31231.829901891815,11.790260533706268,11.793323851125463
3240,32358.521994658804,32358.521994658804,11.801405630767638,11.802852604922673
3270,33471.85015400612,33471.85015400612,11.800372355140059,11.802011374935558
3300,34578.75664063403,34578.75664063403,11.799294595812123,11.800764801403902
3330,35675.75743374356,35675.75743374356,11.79898773048542,11.800569237548276
3360,36757.91013608767,36757.91013608767,11.799371702195089,11.800912704118847
3390,37827.9762203918,37827.9762203918,11.78572519653906,12.271761684295083
3420,38882.341687568165,38882.341687568165,11.58730512332933,19.234905150531223
3450,39912.77858599102,39912.77858599102,11.174311951656534,34.36001016111763
3480,40913.12991685511,40913.12991685511,10.608797727653672,50.14680394777682
3510,41873.774589306246,41873.774589306246,9.85744799917225,66.62326621431043
3540,42783.7775065922,42783.7775065922,8.966772929477186,83.69280510810161
3570,43635.63931040372,43635.63931040372,8.078819163599228,94.72480934979066
3600,44423.40510507506,44423.40510507506,7.2610670846242105,98.61230958581352
3630,45146.80598370932,45146.80598370932,6.518508705110937,99.58677924025683
3660,45790.29227568933,45790.29227568933,5.846347871746413,99.84188768921902
3690,46356.453274579595,46356.453274579595,5.2387340647877885,99.91164396128713
3720,46847.351701540836,46847.351701540836,4.690039677734492,99.93171092397026
3750,47267.47896998679,47267.47896998679,4.195036842803882,99.93760990570287
3780,47622.13625892468,47622.13625892468,3.74890359589204,99.9399874300175
3810,47913.20461769618,47913.20461769618,3.3472027913019984,99.94124868161198
3840,48138.5521663751,48138.5521663751,2.9858572658958495,99.94173441234324
3870,48291.37825996192,48291.37825996192,2.6611253277393963,99.94248269107133
3900,48362.970275035135,48362.970275035135,2.3695773039346095,99.9436442071138
3930,48345.56458145583,48345.56458145583,2.108073274326049,99.94418699768198
3960,48235.52571607677,48235.52571607677,1.87374199911421,99.9447409100423
3990,48034.491332322934,48034.491332322934,1.6639610215725213,99.9458335889128
4020,47747.658482755396,47747.658482755396,1.476337918440025,99.9462467018473
4050,47383.67144871994,47383.67144871994,1.3086926660450873,99.94712804155772
4080,46950.02180937118,46950.02180937118,1.1590410870082553,99.94767982063561
4110,46460.4413060463,46460.4413060463,1.0255793398810469,99.94853600849922
4140,45922.40731411751,45922.40731411751,0.9066694121461706,99.94911773210013
4170,45344.53270018978,45344.53270018978,0.8008255755657337,99.94977464312538
4200,44733.68357848141,44733.68357848141,0.7067017618676836,99.95056999767601
