time(seconds),activatory proteins(h),repressory proteins(i),Q proteins(q),Qc proteins(qc)
5550,17419.589757715454,17419.589757715454,0.0010233188263512095,99.95929275739844
5580,17003.216488275873,17003.216488275873,8.666568231245085E-4,99.96028941247329
5610,16596.973874734438,16596.973874734438,7.333188028131021E-4,99.9610968186875
5640,16200.788853964237,16200.788853964237,6.199375538892772E-4,99.96212839891527
5670,15814.637893426412,15814.637893426412,5.236155493967805E-4,99.96268899872665
5700,15438.41863985326,15438.41863985326,4.4186193514168527E-4,99.96387552362111
5730,15072.064646697401,15072.064646697401,3.725375994635834E-4,99.96419032793284
5760,14715.486699404768,14715.486699404768,3.1380734189258037E-4,99.9646865626583
5790,14368.584437890238,14368.584437890238,2.6409826991784425E-4,99.96526635361141
5820,14031.227597955494,14031.227597955494,2.2206365330351127E-4,99.96582578048805
5850,13703.25997036575,13703.25997036575,1.8655155497448095E-4,99.96625826594926
5880,13384.547168868763,13384.547168868763,1.565776374621726E-4,99.96742483751781
5910,13075.025411559933,13075.025411559933,1.3130161517414628E-4,99.96776820488938
5940,12774.501162824074,12774.501162824074,1.100068861819624E-4,99.96896379665975
5970,12482.799512430856,12482.799512430856,9.208293358897732E-5,99.96936145402978
6000,12199.756791881238,12199.756791881238,7.701013655723208E-5,99.97023609644557
6030,11925.15260564383,11925.15260564383,6.434667539161722E-5,99.97116913969
6060,11658.873813304786,11658.873813304786,5.371725429304102E-5,99.97121823843834
6090,11400.712362490538,11400.712362490538,4.4803400039522156E-5,99.97196980803298
6120,11150.490149778087,11150.490149778087,3.733512542367843E-5,99.9725862694639
6150,10907.99541244886,10907.99541244886,3.108377320940334E-5,99.97337225417843
6180,10673.069647729479,10673.069647729479,2.5855880069183157E-5,99.97399170556837
6210,10445.49460409337,10445.49460409337,2.1487920786628208E-5,99.97504334996242
6240,10225.089238594423,10225.089238594423,1.7841811280529387E-5,99.976016319577
6270,10011.625761888507,10011.625761888507,1.4801065018033806E-5,99.976725681099
6300,9804.920854688173,9804.920854688173,1.2267511396317711E-5,99.97723148981031
6330,9604.704113574788,9604.704113574788,1.0158496917795913E-5,99.97818739759063
6360,9410.90917752289,9410.90917752289,8.404500671972327E-6,99.97876576510673
6390,9223.23936426663,9223.23936426663,6.947104953392924E-6,99.97926219655415
6420,9041.523794666029,9041.523794666029,5.737269955301597E-6,99.97995237688377
6450,8865.544240608715,8865.544240608715,4.7338685295622285E-6,99.98032199365933
6480,8695.098004986316,8695.098004986316,3.902443125647237E-6,99.98142702936907
6510,8529.966332968794,8529.966332968794,3.2141523305453064E-6,99.9823070799453
6540,8369.964631802877,8369.964631802877,2.6448790294732474E-6,99.98342075193098
6570,8214.945622335905,8214.945622335905,2.1744761844851124E-6,99.9837279319973
6600,8064.7404780293955,8064.7404780293955,1.786129663959583E-6,99.983741991547
6630,7919.163240979815,7919.163240979815,1.4658205204836784E-6,99.985224601437
6660,7778.031170719181,7778.031170719181,1.2018716693218684E-6,99.98633996872631
6690,7641.109579717983,7641.109579717983,9.845661184086097E-7,99.98685368060276
6720,7508.226479768859,7508.226479768859,8.058257908899618E-7,99.98724398729478
6750,7379.288653554739,7379.288653554739,6.589416040075763E-7,99.98710246576054
6780,7254.112991107243,7254.112991107243,5.38346859674738E-7,99.98889500013237
6810,7132.639291407921,7132.639291407921,4.3942719393680123E-7,99.98979750360093
6840,7014.560104027883,7014.560104027883,3.5836135206532553E-7,99.99006432619768
6870,6899.866726551038,6899.866726551038,2.9198792716374736E-7,99.9903895777734
6900,6788.425761997002,6788.425761997002,2.376939435792781E-7,99.99110386108502
6930,6679.872928802206,6679.872928802206,1.933218000877342E-7,99.99228544763301
6960,6574.421304389421,6574.421304389421,1.5709162730457869E-7,99.99265441378037
6990,6471.72757143471,6471.72757143471,1.2753657253258874E-7,99.99320180015279
7020,6371.60539202463,6371.60539202463,1.0344891490489943E-7,99.99486884911107
7050,6274.23156707196,6274.23156707196,8.383524424413564E-8,99.99448075616515
7080,6179.188887135684,6179.188887135684,6.787921716580232E-8,99.9949761372495
7110,6086.545850683595,6086.545850683595,5.491064103138138E-8,99.9969200303396
7140,5996.190461580094,5996.190461580094,4.437983678106535E-8,99.9968694191647
7170,5907.912323531837,5907.912323531837,3.5836400918142216E-8,99.99753292664391
7200,5821.79903506184,5821.79903506184,2.8911629663451353E-8,99.99933246401416
7230,5737.587548892652,5737.587548892652,2.330398855850966E-8,99.99896890189896
7260,5655.267147498357,5655.267147498357,1.8767111996039123E-8,99.99978405935792
7290,5574.760713420024,5574.760713420024,1.5099902220153595E-8,100.0012590605432
7320,5495.991699638704,5495.991699638704,1.2138368757030604E-8,100.00096938935897
7350,5418.83385958121,5418.83385958121,9.748909131163016E-9,100.00299721401208
7380,5343.30731440636,5343.30731440636,7.82278189497483E-9,100.00243873555237
7410,5269.186739614054,5269.186739614054,6.271564981203655E-9,100.00384453458942
7440,5196.591461642727,5196.591461642727,5.023427475681139E-9,100.00393284448899
7470,5125.334041116209,5125.334041116209,4.0200722019726384E-9,100.00468206003475
7500,5055.33157328659,5055.33157328659,3.2142309382535744E-9,100.0057005600512
7530,4986.713013699088,4986.713013699088,2.5676144359880114E-9,100.00578216392276
7560,4919.150935541436,4919.150935541436,2.04923634188477E-9,100.00539466304261
7590,4852.758814235892,4852.758814235892,1.6340441974592138E-9,100.00165607758963
7620,4787.5887448357535,4787.5887448357535,1.3018023741308014E-9,99.99736275657136
7650,4723.300426254819,4723.300426254819,1.0361814910559354E-9,99.99484972754091
7680,4660.02816404868,4660.02816404868,8.24016889394336E-10,99.99438047993128
7710,4597.675672790315,4597.675672790315,6.547053784664024E-10,99.99434076996249
7740,4536.279625113384,4536.279625113384,5.197149591434834E-10,99.99505385035536
7770,4475.820280658575,4475.820280658575,4.1218676262157947E-10,99.99571557953773
7800,4416.091961802712,4416.091961802712,3.266121812232231E-10,99.9965320755271
7830,4357.15421746903,4357.15421746903,2.5857124788359885E-10,99.99687514098932
7860,4298.946439915139,4298.946439915139,2.0452085572677416E-10,99.9977757373981
7890,4241.506474105927,4241.506474105927,1.6162349289043191E-10,99.99855222254807
7920,4184.800747555307,4184.800747555307,1.2760887890078125E-10,99.9990411602952
7950,4128.682250825339,4128.682250825339,1.0066229254271683E-10,99.99959767128375
7980,4073.1608309238927,4073.1608309238927,7.933453133030981E-11,100.00049327406164
8010,4018.224791518219,4018.224791518219,6.246938412091319E-11,100.00095739380878
8040,3963.8805550319403,3963.8805550319403,4.9145268181270855E-11,100.0015825495509
8070,3910.099323359206,3910.099323359206,3.8628310735797576E-11,100.00217220382802
8100,3856.823020351255,3856.823020351255,3.0334667998874084E-11,100.00250346879814
8130,3803.9902462243654,3803.9902462243654,2.3800292777293277E-11,100.00361288459716
8160,3751.6844001929408,3751.6844001929408,1.865670211417797E-11,100.0040132933532
8190,3699.833161833639,3699.833161833639,1.461157327662319E-11,100.00461573041859
8220,3648.4123177308097,3648.4123177308097,1.143322129301558E-11,100.00553236360648
8250,3597.394336975287,3597.394336975287,8.938193768860131E-12,100.00628204303638
8280,3546.7659242259083,3546.7659242259083,6.981366681291924E-12,100.00673727093034
8310,3496.546864745261,3496.546864745261,5.448044685932865E-12,100.00759287355622
8340,3446.6462984042564,3446.6462984042564,4.247666413519295E-12,100.00806903812895
8370,3397.1167443548798,3397.1167443548798,3.3087935772812455E-12,100.00843192176674
8400,3347.900313493875,3347.900313493875,2.5751259575054732E-12,100.00930377939999
8430,3299.0164938517737,3299.0164938517737,2.0023353330331304E-12,100.01006415226915
8460,3250.425650291387,3250.425650291387,1.5555525171187084E-12,100.01038886408777
8490,3202.1340912033274,3202.1340912033274,1.2073747201340111E-12,100.01158731247905
8520,3154.116762327841,3154.116762327841,9.362870426599855E-13,100.0115967271213
8550,3106.3601455400353,3106.3601455400353,7.254132487403988E-13,100.0125105845873
8580,3058.795609365449,3058.795609365449,5.615280935263489E-13,100.01300274895647
8610,3011.5193518539245,3011.5193518539245,4.342772028705789E-13,100.01366621304201
8640,2964.5301090667613,2964.5301090667613,3.3556148869721786E-13,100.01445072098934
8670,2917.8129895193024,2917.8129895193024,2.590518699333638E-13,100.01535888923476
8700,2871.3095257426594,2871.3095257426594,1.9980708782441065E-13,100.01605255326916
8730,2824.9321955854402,2824.9321955854402,1.5397300609697158E-13,100.01625615916922
8760,2778.805643136549,2778.805643136549,1.185462522768088E-13,100.01697059014842
8790,2732.9028133204565,2732.9028133204565,9.118861313068427E-14,100.0170798931853
8820,2687.21903952235,2687.21903952235,7.008142685287939E-14,100.01821769629157
8850,2641.6895255649006,2641.6895255649006,5.3811463544530483E-14,100.01878945350143
8880,2596.3256791616946,2596.3256791616946,4.128157107748159E-14,100.01955987612297
8910,2551.1987446354115,2551.1987446354115,3.1640779614577427E-14,100.02028776663691
8940,2506.255208873565,2506.255208873565,2.422968012905372E-14,100.02098057016451
8970,2461.4282925219673,2461.4282925219673,1.8537780394781153E-14,100.02142849018018
9000,2416.7284465073394,2416.7284465073394,1.4170244160861297E-14,100.02201539831083
9030,2372.118369509027,2372.118369509027,1.0821973916655641E-14,100.0226394365336
9060,2327.790859787532,2327.790859787532,8.257435350524994E-15,100.02349043229322
9090,2283.700004397421,2283.700004397421,6.294966631202135E-15,100.0238139689708
9120,2239.6953011502287,2239.6953011502287,4.794587338210192E-15,100.02462986613904
9150,2195.9176200307584,2195.9176200307584,3.648535603443729E-15,100.02518315161876
9180,2152.307928514728,2152.307928514728,2.7739299938628145E-15,100.02592595019719
9210,2108.7745585550742,2108.7745585550742,2.107084531388744E-15,100.02656294281547
9240,2065.4678667489125,2065.4678667489125,1.5991086647744989E-15,100.0272544051314
9270,2022.3445723752086,2022.3445723752086,1.2125050341002213E-15,100.02796385342009
9300,1979.3387831812508,1979.3387831812508,9.185412858733076E-16,100.02844903481602
9330,1936.5362082988177,1936.5362082988177,6.952217819099834E-16,100.0289575748504
9360,1893.9104383669223,1893.9104383669223,5.257237759784633E-16,100.02928041073412
9390,1851.4577719355666,1851.4577719355666,3.97192854079817E-16,100.02968994596306
9420,1809.1946712868269,1809.1946712868269,2.998159927695807E-16,100.03132475220153
9450,1767.1184573573198,1767.1184573573198,2.2610893570149597E-16,100.03142254100227
9480,1725.0372337074853,1725.0372337074853,1.7036886061919455E-16,100.03228442572508
9510,1683.3892847656757,1683.3892847656757,1.2825440073575766E-16,100.03288894336232
9540,1641.8972914855412,1641.8972914855412,9.646369584492744E-17,100.03345009992309
9570,1600.7512493766578,1600.7512493766578,7.248782752394185E-17,100.03404787159283
9600,1559.7870423424495,1559.7870423424495,5.442216783883768E-17,100.03472838402399
9630,1519.1214373694322,1519.1214373694322,4.082217668474146E-17,100.03567076122084
9660,1478.6949386187534,1478.6949386187534,3.059328039342345E-17,100.03675664864832
9690,1438.560599095444,1438.560599095444,2.29068570412082E-17,100.03671375094032
9720,1398.7354623439956,1398.7354623439956,1.713620046529211E-17,100.03726592916719
9750,1359.2295053709943,1359.2295053709943,1.2807758612344332E-17,100.03810585536955
9780,1320.0792120434544,1320.0792120434544,9.564038282427642E-18,100.03925681508575
9810,1281.3002614830796,1281.3002614830796,7.135411942692297E-18,100.03920986107785
9840,1242.9290306009111,1242.9290306009111,5.3187107210107944E-18,100.03999852750277
9870,1204.9704727445612,1204.9704727445612,3.96098560825764E-18,100.04059075125761
9900,1167.4474152261969,1167.4474152261969,2.9472008570710823E-18,100.04161834890226
9930,1130.1315805217466,1130.1315805217466,2.1909162786594964E-18,100.04227706858514
9960,1093.4835672776912,1093.4835672776912,1.6272392368002106E-18,100.04241625547546
9990,1057.4427004863187,1057.4427004863187,1.2074985337148625E-18,100.04352188023904
10020,1022.0436801220501,1022.0436801220501,8.952233400128516E-19,100.04426619691661
10050,987.3007914195756,987.3007914195756,6.631102817989272E-19,100.04533698468698
10080,953.2057331304704,953.2057331304704,4.907380233422976E-19,100.04617717583454
10110,919.8181066990201,919.8181066990201,3.628467518081468E-19,100.04666896935126
10140,887.1765631353626,887.1765631353626,2.6804416278539584E-19,100.04732970250639
10170,855.2785283782341,855.2785283782341,1.9783314419261504E-19,100.04779257672259
10200,824.1753535342802,824.1753535342802,1.458818757078643E-19,100.04768428073004
10230,793.9082365430563,793.9082365430563,1.0747642476868597E-19,100.0479169763086
10260,764.4823114662033,764.4823114662033,7.911059874835031E-20,100.04803194153732
10290,735.9405758594646,735.9405758594646,5.817892883344691E-20,100.04856958293281
10320,708.3056568927256,708.3056568927256,4.2747070796687373E-20,100.05045926327736
10350,681.5615553201723,681.5615553201723,3.138026386472918E-20,100.05045740351373
10380,655.5676847880943,655.5676847880943,2.3015288003546864E-20,100.0504786806534
10410,630.5727395243978,630.5727395243978,1.6864979971366316E-20,100.05240114889811
10440,606.6210801922897,606.6210801922897,1.2347096427678293E-20,100.05213500073334
10470,583.7013630523733,583.7013630523733,9.031366055107264E-21,100.05362549660938
10500,561.7217105450846,561.7217105450846,6.6001171911912405E-21,100.05439690022453
10530,540.7405154186798,540.7405154186798,4.819027957972332E-21,100.05445891056182
10560,520.841746787198,520.841746787198,3.515416957144584E-21,100.05628166486171
10590,501.99388771911794,501.99388771911794,2.5621458016412102E-21,100.05672126205059
10620,484.23051449626274,484.23051449626274,1.865694096937489E-21,100.05655281240664
10650,467.65129205212963,467.65129205212963,1.3573337137058374E-21,100.05731702638256
10680,452.29860642241704,452.29860642241704,9.86603013921573E-22,100.05789298701862
10710,438.18897030361313,438.18897030361313,7.16486221506212E-22,100.0580958556123
10740,425.36282372306397,425.36282372306397,5.1985575129259595E-22,100.05886696892622
10770,413.8874431548546,413.8874431548546,3.7684908825840755E-22,100.05998082277206
10800,403.78795244073444,403.78795244073444,2.729365462451498E-22,100.0607649152693
10830,394.99530986927357,394.99530986927357,1.9749928261251366E-22,100.06097200549652
10860,387.5967079384761,387.5967079384761,1.427838086824003E-22,100.06165524568296
10890,381.62255672900494,381.62255672900494,1.0313403573537373E-22,100.06259745158668
10920,376.929275100154,376.929275100154,7.442771292413172E-23,100.06335717594676
10950,373.5120945338782,373.5120945338782,5.366324708084488E-23,100.06360200246839
10980,371.34602198917656,371.34602198917656,3.865706120357711E-23,100.06434116378317
11010,370.2545952826974,370.2545952826974,2.782212751784095E-23,100.06613939667771
11040,370.1531682553812,370.1531682553812,2.0006054814983638E-23,100.06586871363083
11070,370.98186368416395,370.98186368416395,1.4372826690980102E-23,100.06623140352397
11100,372.5775344402064,372.5775344402064,1.0316503770318843E-23,100.06678545058301
11130,374.87394204794356,374.87394204794356,7.398309791590937E-24,100.06808247296703
11160,377.77407464291196,377.77407464291196,5.300808370956185E-24,100.06848444409793
11190,381.11602367973046,381.11602367973046,3.794559065498142E-24,100.06965950108068
11220,384.878133954525,384.878133954525,2.713876952743952E-24,100.06998345965306
11250,388.9817231314405,388.9817231314405,1.939226833381755E-24,100.07037060076611
11280,393.3871771006196,393.3871771006196,1.3844481514702818E-24,100.07081144785683
11310,397.9698580759562,397.9698580759562,9.874938634679764E-25,100.07217642872023
11340,402.62919717799105,402.62919717799105,7.037229948689352E-25,100.0721574831029
11370,407.4875710935602,407.4875710935602,5.0104727817087255E-25,100.07349624051555
11400,412.45483191722406,412.45483191722406,3.5642265555262157E-25,100.07396326151968
11430,417.42412166958894,417.42412166958894,2.533153612156111E-25,100.07398203398809
11460,422.5791526459055,422.5791526459055,1.7987358191857411E-25,100.07481336581834
11490,427.82136340151766,427.82136340151766,1.276094604832325E-25,100.07672069212681
11520,433.06151681898854,433.06151681898854,9.044988020986291E-26,100.07738844039241
11550,438.49948072398945,438.49948072398945,6.405348368377874E-26,100.0782886668257
11580,443.9995948708663,443.9995948708663,4.5319712892239426E-26,100.07897564166693
11610,449.55591003671157,449.55591003671157,3.2036213744792753E-26,100.07893924227727
11640,455.3427096440223,455.3427096440223,2.2625847421994336E-26,100.07953094818791
11670,461.2046280104748,461.2046280104748,1.5965339774490516E-26,100.08006971489785
11700,467.1673190167479,467.1673190167479,1.1255404782877219E-26,100.08059549674037
11730,473.4165071084434,473.4165071084434,7.927818766637349E-27,100.08110941760216
11760,479.794580616384,479.794580616384,5.578994742419463E-27,100.08076407967872
11790,486.21911498483297,486.21911498483297,3.922544106623278E-27,100.08100016080914
11820,492.8984867309716,492.8984867309716,2.7554298903286273E-27,100.08109821323032
11850,499.7177187411366,499.7177187411366,1.9338400134827833E-27,100.08121843727537
11880,506.64055291854913,506.64055291854913,1.3560052388034372E-27,100.08407797696786
11910,513.8545400087563,513.8545400087563,9.499742696420982E-28,100.08510867267199
11940,521.1758763275461,521.1758763275461,6.649239382134551E-28,100.08405831654613
11970,528.6882361334482,528.6882361334482,4.649880016341906E-28,100.08588928257346
12000,536.4988500226792,536.4988500226792,3.2487865487603276E-28,100.08627554771039
12030,544.4247143220272,544.4247143220272,2.2678287918649734E-28,100.08591707858788
12060,552.6574874394648,552.6574874394648,1.5816449790927E-28,100.08750464561341
12090,561.1946337002247,561.1946337002247,1.1020908749657196E-28,100.08776387080823
12120,569.9110729696094,569.9110729696094,7.672474692042178E-29,100.08911545606594
12150,579.0411370625014,579.0411370625014,5.336581942270838E-29,100.08995302519317
12180,588.6527567722562,588.6527567722562,3.708519450160846E-29,100.08999738464682
12210,598.5881684418628,598.5881684418628,2.5748243180277284E-29,100.09124618420289
12240,608.784031708524,608.784031708524,1.786093980639325E-29,100.09235611604657
12270,619.5262858520479,619.5262858520479,1.2378575685213284E-29,100.092352109074
12300,630.6797858456567,630.6797858456567,8.571300319034085E-30,100.09189601709377
12330,642.3074642242631,642.3074642242631,5.929695814646151E-30,100.09319166393908
12360,654.5899030429943,654.5899030429943,4.0985268742918615E-30,100.09413400428718
12390,667.3324425646965,667.3324425646965,2.8303023313670407E-30,100.09512088629455
12420,680.7633832358416,680.7633832358416,1.9527540286729936E-30,100.09555694116345
12450,694.9083639971112,694.9083639971112,1.346083275945745E-30,100.09636558046579
12480,709.6693474092519,709.6693474092519,9.270560416831535E-31,100.0970966418701
12510,725.3602880657662,725.3602880657662,6.378957725093643E-31,100.09753122511755
12540,741.8699478046243,741.8699478046243,4.385338644431087E-31,100.09773849543637
12570,759.3068965486128,759.3068965486128,3.012078083957182E-31,100.09791416741045
12600,777.9519393877424,777.9519393877424,2.0669929511474525E-31,100.09849569956612
12630,798.110185679763,798.110185679763,1.4171683538642872E-31,100.10052183378554
12660,819.4757015224211,819.4757015224211,9.707638109570447E-32,100.10024544144413
12690,842.0989209706431,842.0989209706431,6.643782303642698E-32,100.10087860004617
12720,866.5600967901927,866.5600967901927,4.5428342756206654E-32,100.10148041194267
12750,892.7125950983115,892.7125950983115,3.103473778564195E-32,100.10304244588541
12780,921.034205696262,921.034205696262,2.1182584832082848E-32,100.10306570925519
12810,951.8380247628179,951.8380247628179,1.444506555843715E-32,100.10390415309925
12840,985.153125545122,985.153125545122,9.84169201967954E-33,100.10409350411368
12870,1021.69565167376,1021.69565167376,6.699304455636573E-33,100.10505358258955
12900,1061.6109933591113,1061.6109933591113,4.5561640497548085E-33,100.10604929202142
12930,1105.327613348082,1105.327613348082,3.095841268369606E-33,100.10686407104708
12960,1153.6978170222837,1153.6978170222837,2.101685429130048E-33,100.10719488988816
12990,1206.8494767446987,1206.8494767446987,1.425497429950589E-33,100.1072955377486
13020,1266.003535286901,1266.003535286901,9.659949647529435E-34,100.10760531985257
13050,1332.0185275460308,1332.0185275460308,6.540229478139456E-34,100.1080600362536
13080,1407.0255636924153,1407.0255636924153,4.424058003685829E-34,100.10980429529172
13110,1490.4662626606387,1490.4662626606387,2.9899115502045694E-34,100.10999962861698
13140,1583.0953269164017,1583.0953269164017,2.0188570733564186E-34,100.11021432652828
13170,1687.8305409627683,1687.8305409627683,1.3619542288946458E-34,100.11177182030204
13200,1804.694214600708,1804.694214600708,9.179714165074812E-35,100.11182088506895
13230,1936.8131547587996,1936.8131547587996,6.181665673634518E-35,100.11317578138978
13260,2085.7538658249873,2085.7538658249873,4.1590254511052957E-35,100.11411613520204
13290,2253.2443377774657,2253.2443377774657,2.795679323757029E-35,100.11390724780767
13320,2442.79345682621,2442.79345682621,1.8775557620440445E-35,100.11448745324584
13350,2655.3771635862904,2655.3771635862904,1.2598186935691399E-35,100.11573981367046
13380,2893.3467945747093,2893.3467945747093,8.445647837397824E-36,100.11577673133218
13410,3159.996898572366,3159.996898572366,5.656758084497547E-36,100.11745145202188
13440,3454.9351083979063,3454.9351083979063,3.785401614196172E-36,100.11782927882099
13470,3782.6137610359556,3782.6137610359556,2.5308478694873173E-36,100.11786541575411
13500,4144.270359795537,4144.270359795537,1.6905570828975428E-36,100.11889926104988
13530,4549.1784902014415,4549.1784902014415,1.1282448569656867E-36,100.11977692943188
13560,4986.941872567362,4986.941872567362,7.522922891663692E-37,100.11943582202944
13590,5457.8402360398095,5457.8402360398095,5.0116367463845075E-37,100.12002594610817
13620,5967.510381746269,5967.510381746269,3.335663920453831E-37,100.12127079580033
13650,6512.165075663659,6512.165075663659,2.2181694506236173E-37,100.12221509184239
