time(seconds),activatory proteins(h),repressory proteins(i),Q proteins(q),Qc proteins(qc)
1110,690.4003809516418,690.4003809516418,11.769340814396479,11.76723421257183
1140,714.6881009446263,714.6881009446263,11.768712160521105,11.766513233236559
1170,739.437693726812,739.437693726812,11.771357315992793,11.769352387284721
1200,764.4786745071212,764.4786745071212,11.75696831580129,11.75309282076396
1230,789.9530602242438,789.9530602242438,11.76547143301302,11.763995833193054
1260,816.0749385940337,816.0749385940337,11.771160346359581,11.769745845073576
1290,842.8178621410832,842.8178621410832,11.772683938373824,11.770781987434532
1320,870.1238771614529,870.1238771614529,11.772746102366751,11.770712298005808
1350,898.3488841063678,898.3488841063678,11.775456805275448,11.773521985809474
1380,928.6699206445464,928.6699206445464,11.776052339189391,11.773880899491926
1410,959.8820129346375,959.8820129346375,11.775709403440414,11.77355033625674
1440,991.6740483706318,991.6740483706318,11.778383526756459,11.776398171003677
1470,1024.8313881346496,1024.8313881346496,11.778861725408849,11.776653182987708
1500,1059.4695208490234,1059.4695208490234,11.778364159773421,11.776181301112443
1530,1096.0356435166698,1096.0356435166698,11.781083276409479,11.779090430030172
1560,1134.2061466734142,1134.2061466734142,11.781470252360657,11.779242749558149
1590,1174.1645873919667,1174.1645873919667,11.780824890058932,11.778625765577868
1620,1216.7322787728467,1216.7322787728467,11.783589028298179,11.781591638929068
1650,1261.6624743823395,1261.6624743823395,11.783882527205405,11.781637025361949
1680,1308.9355439360806,1308.9355439360806,11.783086529920203,11.780871254039862
1710,1359.5067011915253,1359.5067011915253,11.785893007748388,11.783890864512301
1740,1413.5306863048502,1413.5306863048502,11.786090781315014,11.783826982551687
1770,1471.1838524248603,1471.1838524248603,11.785142407591653,11.782910702680338
1800,1533.6586307284347,1533.6586307284347,11.787990072968103,11.785982973654157
1830,1603.6535388278985,1603.6535388278985,11.788091555331714,11.785809354429217
1860,1679.3121160976693,1679.3121160976693,11.786990772596017,11.784742634562805
1890,1760.8674570441906,1760.8674570441906,11.789880149409878,11.787868196188963
1920,1850.7361372549497,1850.7361372549497,11.789886388352484,11.787585990614012
1950,1950.1963617396254,1950.1963617396254,11.788634700210318,11.786370429242137
1980,2061.4474619559755,2061.4474619559755,11.79156776289041,11.789551349666596
2010,2185.6535357585726,2185.6535357585726,11.791481166598308,11.789163053273095
2040,2324.7576355802894,2324.7576355802894,11.790081344484094,11.787801499254831
2070,2482.2489228186446,2482.2489228186446,11.791031617776026,11.788448298355561
2100,2659.2445047262445,2659.2445047262445,11.787818684296038,11.785278146624563
2130,2858.7349324195443,2858.7349324195443,11.79027076151585,11.788088340783002
2160,3083.9853894267576,3083.9853894267576,11.790298233099099,11.787958697145323
2190,3335.897438507976,3335.897438507976,11.789379930553325,11.787296507132684
2220,3618.849223127163,3618.849223127163,11.791194337954872,11.78897304152197
2250,3936.0536823019193,3936.0536823019193,11.791887291439389,11.78993688441872
2280,4297.563084952968,4297.563084952968,11.789992697379583,11.787897819897736
2310,4692.252707799451,4692.252707799451,11.788779466747192,11.786415530528263
2340,5121.535963924114,5121.535963924114,11.78814596993491,11.785563096572904
2370,5592.07952122068,5592.07952122068,11.788477074989022,11.785947552947482
2400,6100.266190664452,6100.266190664452,11.788991163569992,11.78649679414338
2430,6649.515520409019,6649.515520409019,11.789534109762936,11.787051173671356
2460,7241.241703772885,7241.241703772885,11.791939530482718,11.789945261383453
2490,7873.222151613855,7873.222151613855,11.794713031682916,11.792921169239872
2520,8544.101017070145,8544.101017070145,11.788759057987606,11.785983006322281
2550,9252.522083981428,9252.522083981428,11.792635844415198,11.790630609259468
2580,9996.632487088636,9996.632487088636,11.793793390843925,11.791425440072452
2610,10777.357442511407,10777.357442511407,11.793378516547195,11.791454494923501
2640,11588.175646009748,11588.175646009748,11.790527648252073,11.788003654400317
2670,12431.571348940974,12431.571348940974,11.793436173488741,11.790830784433775
2700,13303.706790075728,13303.706790075728,11.795533279030224,11.793584266986196
2730,14222.607828345826,14222.607828345826,11.79368820993176,11.791669052616331
2760,15155.341274923003,15155.341274923003,11.792217448490552,11.789836842674152
2790,16102.814697988631,16102.814697988631,11.792271511671894,11.789904237782128
2820,17069.00891192067,17069.00891192067,11.792684356040754,11.790365120002894
2850,18053.985342477907,18053.985342477907,11.793164895125301,11.790867150943134
2880,19059.33190154929,19059.33190154929,11.79536662113262,11.793521219748378
2910,20084.211807769912,20084.211807769912,11.798173011548174,11.796497867028755
2940,21125.156752805735,21125.156752805735,11.790433328509469,11.787454035835133
2970,22181.12624972852,22181.12624972852,11.793639269787201,11.791317790024198
3000,23251.501164738336,23251.501164738336,11.798303845966352,11.796486343472981
3030,24334.288956115375,24334.288956115375,11.792394007430754,11.789759820728968
3060,25427.346795893445,25427.346795893445,11.798549335203885,11.796742290386286
3090,26530.476883629603,26530.476883629603,11.792943506850774,11.790332374914911
3120,27640.793104401648,27640.793104401648,11.7965638981504,11.794009001719314
3150,28758.19704935048,28758.19704935048,11.797378489432793,11.79565849653345
3180,29903.37728395963,29903.37728395963,11.793918733673447,11.791412300834638
3210,31041.86913986017,31041.86913986017,11.79140638458384,11.788263023073627
3240,32164.253934120865,32164.253934120865,11.800956921423957,11.799394039553775
3270,33273.60608374472,33273.60608374472,11.800134397538455,11.79838404314386
3300,34377.038408262815,34377.038408262815,11.798844646835086,11.79726043621243
3330,35469.845655238656,35469.845655238656,11.798652630474022,11.79696259754862
3360,36546.91532347055,36546.91532347055,11.79861970175768,11.807893386716833
3390,37611.04398206175,37611.04398206175,11.770434573483882,13.110000235588176
3420,38659.902470210705,38659.902470210705,11.563248729122531,22.605516119262365
3450,39683.375995931,39683.375995931,11.140817721940854,40.47859733729713
3480,40675.02123805532,40675.02123805532,10.565262577874153,57.32278365759305
3510,41627.419193577014,41627.419193577014,9.82909422486172,72.9449995987529
3540,42531.18660655283,42531.18660655283,8.98141474903447,87.56540655435187
3570,43377.870786471256,43377.870786471256,8.125077356328582,95.96012289847519
3600,44156.07323982578,44156.07323982578,7.316683331826266,99.02176256241457
3630,44859.69510782924,44859.69510782924,6.574997342550452,99.73202376883428
3660,45475.329036755415,45475.329036755415,5.900619000683419,99.86410870327566
3690,46008.97633212691,46008.97633212691,5.289682346082017,99.89310272634158
3720,46467.226304299904,46467.226304299904,4.73733177943481,99.90082161157622
3750,46857.390707175226,46857.390707175226,4.238661129224653,99.90360892300974
3780,47184.36762575292,47184.36762575292,3.7889877127203757,99.90470607452323
3810,47448.37090590631,47448.37090590631,3.383933846482473,99.90542649455877
3840,47645.577396829656,47645.577396829656,3.019444970277202,99.90623747530542
3870,47768.23064076338,47768.23064076338,2.691784395903039,99.90673090412328
3900,47808.96862908067,47808.96862908067,2.3975189034060564,99.90787253332977
3930,47762.718718530254,47762.718718530254,2.1335008657930823,99.90870620602531
3960,47628.61314746991,47628.61314746991,1.8968493622377285,99.9089148355687
3990,47409.74688011482,47409.74688011482,1.6849313950255889,99.91005673071245
4020,47111.583018216756,47111.583018216756,1.4953437233735674,99.91052965966722
4050,46742.07058975471,46742.07058975471,1.325895545017147,99.91140499846762
4080,46307.27265350117,46307.27265350117,1.1745921200388525,99.91184625077948
4110,45820.42097614424,45820.42097614424,1.039619363991756,99.91286766815588
4140,45288.188378196726,45288.188378196726,0.9193294034516106,99.91334761799652
4170,44718.456027786866,44718.456027786866,0.8122270698082361,99.91394480576602
4200,44117.40478234707,44117.40478234707,0.716957298168884,99.91497978274403
4230,43491.740911738394,43491.740911738394,0.6322933936486198,99.91548001314355
4260,42846.161422951154,42846.161422951154,0.5571261250449303,99.91621485218867
4290,42186.307081563165,42186.307081563165,0.49045360491491147,99.91652271068583
4320,41515.858391068694,41515.858391068694,0.43137191486694376,99.91789463477083
4350,40838.79373229167,40838.79373229167,0.37906643516433386,99.91793332937623
4380,40158.020586587205,40158.020586587205,0.33280383836135013,99.91898740423873
4410,39476.34730192984,39476.34730192984,0.29192470755939137,99.9195097097774
4440,38795.83770928186,38795.83770928186,0.25583674092353476,99.9202683074972
4470,38119.38908919016,38119.38908919016,0.22400850529495947,99.92117691827936
4500,37448.383794889625,37448.383794889625,0.1959637030405427,99.9221473329133
4530,36783.539915105954,36783.539915105954,0.17127591767082478,99.92303172216488
4560,36127.62111231773,36127.62111231773,0.14956380520926638,99.92342340265812
4590,35479.41494233787,35479.41494233787,0.1304866997896953,99.92442782403907
4620,34840.01472326628,34840.01472326628,0.1137406034783726,99.92505939723785
4650,34209.68840295491,34209.68840295491,0.09905453184708969,99.92561268953747
4680,33585.57708433925,33585.57708433925,0.08618718835129519,99.9262726686686
4710,32968.52108245176,32968.52108245176,0.07492394208107576,99.92663493699608
4740,32355.38419519898,32355.38419519898,0.06507408494328618,99.92737578956499
4770,31746.517035929,31746.517035929,0.0564683457918169,99.9280334329801
4800,31140.03142624464,31140.03142624464,0.04895664044319519,99.92878062406476
4830,30536.25619756545,30536.25619756545,0.04240603789057074,99.92959364104041
4860,29934.41167099056,29934.41167099056,0.0366989243561677,99.93020782208066
4890,29335.191232190817,29335.191232190817,0.03173134809689684,99.93057540035674
4920,28738.729219160432,28738.729219160432,0.02741152909735614,99.93202381057465
4950,28145.68823041301,28145.68823041301,0.023658518947066092,99.93242110455718
4980,27556.547531301283,27556.547531301283,0.020400997303387274,99.9328082926715
5010,26972.295365817696,26972.295365817696,0.01757619238764765,99.93386376348158
5040,26393.14500043886,26393.14500043886,0.015128913949644416,99.93483961703764
5070,25820.097512770197,25820.097512770197,0.01301068806544689,99.93515039432585
5100,25253.531135857313,25253.531135857313,0.01117898400623761,99.93564079083592
5130,24693.803432399858,24693.803432399858,0.009596524233126673,99.93697886098616
5160,24141.50329988231,24141.50329988231,0.008230669336019222,99.93760078247054
5190,23597.23224750723,23597.23224750723,0.0070528704455307956,99.93787830366036
5220,23061.34007163108,23061.34007163108,0.006038182307634515,99.93855871191444
5250,22534.076758401032,22534.076758401032,0.005164830823308247,99.93958133496386
5280,22015.694164339442,22015.694164339442,0.004413829422173528,99.94032649438665
5310,21506.462564877882,21506.462564877882,0.0037686391622712137,99.94053524049183
5340,21006.64642113256,21006.64642113256,0.003214867930036477,99.94099976104782
5370,20516.412765123296,20516.412765123296,0.0027400045575523384,99.94186494841962
5400,20035.870066875832,20035.870066875832,0.0023331840806068258,99.94291621804415
5430,19565.139212476504,19565.139212476504,0.0019849807332362863,99.94375744451771
5460,19104.43748814649,19104.43748814649,0.001687225614554308,99.94410792671985
5490,18653.69743533243,18653.69743533243,0.001432846273914344,99.94506909831165
5520,18213.029427569287,18213.029427569287,0.001215725742939941,99.94541239701029
5550,17782.393101662274,17782.393101662274,0.0010305787997024801,99.94620823795587
5580,17361.789102132007,17361.789102132007,8.728434832637872E-4,99.9470756450881
5610,16951.223329421533,16951.223329421533,7.385860877736352E-4,99.94817628917036
5640,16550.62583265701,16550.62583265701,6.24418056063229E-4,99.94887256890956
5670,16159.98322952331,16159.98322952331,5.274233648562484E-4,99.94961593697471
5700,15779.207139351187,15779.207139351187,4.450951488783736E-4,99.95030325843481
5730,15408.243778626636,15408.243778626636,3.7528045074109546E-4,99.95099793896547
5760,15047.016518389646,15047.016518389646,3.161321088645811E-4,99.9513076991143
5790,14695.387266792255,14695.387266792255,2.660669081560597E-4,99.95177055764796
5820,14353.27304710564,14353.27304710564,2.2372921885097395E-4,99.95250266300376
5850,14020.54615791305,14020.54615791305,1.8795943894560674E-4,99.95311849904571
5880,13697.035167566035,13697.035167566035,1.5776663600977186E-4,99.95395734954268
5910,13382.714120013188,13382.714120013188,1.323048557953406E-4,99.95464825446709
5940,13077.38730836317,13077.38730836317,1.1085262880477535E-4,99.9554556817587
5970,12780.874231979516,12780.874231979516,9.279526263663506E-5,99.95624149789435
6000,12493.047509883992,12493.047509883992,7.760955819843612E-5,99.95704096304036
6030,12213.656650360303,12213.656650360303,6.485063242541574E-5,99.95779016494592
6060,11942.636180508553,11942.636180508553,5.4140569562103834E-5,99.95797517087372
6090,11679.741573928653,11679.741573928653,4.5158657893594505E-5,99.9588089116221
6120,11424.816816797851,11424.816816797851,3.7632999545846836E-5,99.95975273381586
6150,11177.652119969047,11177.652119969047,3.133330805360982E-5,99.960172045816
6180,10938.086085857192,10938.086085857192,2.6064732221997715E-5,99.96072461200902
6210,10705.904791021714,10705.904791021714,2.1662565745133694E-5,99.96160127643637
6240,10480.924148401373,10480.924148401373,1.798772041821775E-5,99.96261399763084
6270,10262.928133920495,10262.928133920495,1.4922856880220434E-5,99.9633653497911
6300,10051.729541690665,10051.729541690665,1.2369080915282753E-5,99.96433684106333
6330,9847.068990297808,9847.068990297808,1.0243125656354269E-5,99.965209458389
6360,9648.862513763685,9648.862513763685,8.474950784140098E-6,99.96563171813946
6390,9456.827312536127,9456.827312536127,7.005699184866816E-6,99.96633614331209
6420,9270.806292698739,9270.806292698739,5.785959688032117E-6,99.96659238756769
6450,9090.593900058087,9090.593900058087,4.774291597945587E-6,99.96715115203205
6480,8915.941724524224,8915.941724524224,3.935972891632658E-6,99.96793285482835
6510,8746.69870048871,8746.69870048871,3.2419392966776434E-6,99.96892838129345
6540,8582.641866154994,8582.641866154994,2.6678860885419057E-6,99.97038020460182
6570,8423.609644457769,8423.609644457769,2.1935084484669883E-6,99.97042150913776
6600,8269.424838828767,8269.424838828767,1.8018596801998057E-6,99.97084649617165
6630,8119.9219537921745,8119.9219537921745,1.4788095667993788E-6,99.97162480585295
6660,7974.92908177371,7974.92908177371,1.212587719522958E-6,99.97288467071256
6690,7834.239633001154,7834.239633001154,9.933989834899799E-7,99.9738243641777
6720,7697.691090592022,7697.691090592022,8.130998670040409E-7,99.97401296455998
6750,7565.185842772929,7565.185842772929,6.649265946550505E-7,99.97416852630656
6780,7436.441729124362,7436.441729124362,5.432667849386278E-7,99.97527943856271
6810,7311.476894669406,7311.476894669406,4.4346795279622195E-7,99.9764737622432
6840,7189.943135937153,7189.943135937153,3.616770637865899E-7,99.97719815427945
6870,7071.877512098806,7071.877512098806,2.947062435435526E-7,99.97712565811803
6900,6957.137771740864,6957.137771740864,2.3992049459646677E-7,99.97782657464184
6930,6845.347042784281,6845.347042784281,1.9514391060351633E-7,99.97893948589692
6960,6736.725572207508,6736.725572207508,1.585814212270815E-7,99.97953122318026
6990,6630.884637572151,6630.884637572151,1.2875356280358925E-7,99.98009193596047
7020,6527.7533773309015,6527.7533773309015,1.0444216231984762E-7,99.98156510228381
7050,6427.401819270489,6427.401819270489,8.464515508879568E-8,99.98157260217567
7080,6329.387959549404,6329.387959549404,6.85390386061105E-8,99.98203914252666
7110,6233.977334570731,6233.977334570731,5.544770383681427E-8,99.98334727706245
7140,6140.757904580724,6140.757904580724,4.481658704609673E-8,99.98398044335367
7170,6049.811537897415,6049.811537897415,3.619125575702755E-8,99.98457167536715
7200,5960.969665557836,5960.969665557836,2.9199686206838384E-8,99.98617679889986
7230,5874.16033947142,5874.16033947142,2.3537610819151184E-8,99.98579301011394
7260,5789.292768387494,5789.292768387494,1.895641616067628E-8,99.98638033417984
7290,5706.3095177996,5706.3095177996,1.525315755081848E-8,99.98784220024638
7320,5625.1042981453575,5625.1042981453575,1.2262328449673358E-8,99.98785617916846
7350,5545.594876112075,5545.594876112075,9.849083099353935E-9,99.98980842331339
7380,5467.748627875957,5467.748627875957,7.90366145059259E-9,99.98926218633362
7410,5391.385929674213,5391.385929674213,6.336807712262417E-9,99.99029422902755
7440,5316.57239124006,5316.57239124006,5.076009222698234E-9,99.99099568923069
7470,5243.167344234237,5243.167344234237,4.062411865221084E-9,99.99117519226436
7500,5171.060964590429,5171.060964590429,3.2482928722302964E-9,99.99284077772599
7530,5100.382859199636,5100.382859199636,2.5949923734653797E-9,99.99192085737795
7560,5030.855410665474,5030.855410665474,2.071222111835325E-9,99.9905177561992
7590,4962.463979062774,4962.463979062774,1.6516839368736444E-9,99.98773574599731
7620,4895.394889721992,4895.394889721992,1.3159424646959169E-9,99.9859828346845
7650,4829.293606172276,4829.293606172276,1.0475060621750731E-9,99.9840022239812
7680,4764.183457746442,4764.183457746442,8.330784059673522E-10,99.98244298187338
7710,4700.081293707814,4700.081293707814,6.619495641618237E-10,99.98143512055734
7740,4636.963203013222,4636.963203013222,5.255010843354439E-10,99.98201212358299
7770,4574.78896169993,4574.78896169993,4.168041429773339E-10,99.98261617928792
7800,4513.443063640949,4513.443063640949,3.302935816291844E-10,99.98310239919967
7830,4452.892319644543,4452.892319644543,2.615037615705897E-10,99.9838517828613
7860,4393.102720981568,4393.102720981568,2.068547255771692E-10,99.98433064265191
7890,4334.13945026617,4334.13945026617,1.6347925721149038E-10,99.9851432788483
7920,4275.942653820064,4275.942653820064,1.2908315429101386E-10,99.9854774074657
7950,4218.371470052575,4218.371470052575,1.0183244925139669E-10,99.98650411286158
7980,4161.435194130055,4161.435194130055,8.02624695453619E-11,99.98711300942725
8010,4105.111127143848,4105.111127143848,6.320458111801255E-11,99.9881350337998
8040,4049.4103275122716,4049.4103275122716,4.972723473538807E-11,99.98848042101257
8070,3994.2898312913767,3994.2898312913767,3.908856940071436E-11,99.98905349220492
8100,3939.710166329281,3939.710166329281,3.0698344779130326E-11,99.98957467783676
8130,3885.601908136253,3885.601908136253,2.408739650693208E-11,99.99044596583593
8160,3832.0690129554346,3832.0690129554346,1.8883151821439168E-11,99.99075791299063
8190,3779.0145296777123,3779.0145296777123,1.4790022379652438E-11,99.99162508406499
8220,3726.4118068280063,3726.4118068280063,1.1573718166351583E-11,99.99224213323014
8250,3674.2446233958312,3674.2446233958312,9.048710655486824E-12,99.99278285080108
8280,3622.493486653696,3622.493486653696,7.068222781301732E-12,99.99365680552646
8310,3571.1837135727546,3571.1837135727546,5.516244268516746E-12,99.99414766337289
8340,3520.2121614804983,3520.2121614804983,4.301168759466494E-12,99.99470812291352
8370,3469.6357078076107,3469.6357078076107,3.3507282887409745E-12,99.99520708750308
8400,3419.4022229016746,3419.4022229016746,2.607964526736016E-12,99.99581602798658
8430,3369.51073017551,3369.51073017551,2.028027724853077E-12,99.99652644319148
8460,3319.954309171713,3319.954309171713,1.575635794989093E-12,99.99725065968563
8490,3270.7007724094506,3270.7007724094506,1.2230593551539815E-12,99.99819337205723
8520,3221.758262996422,3221.758262996422,9.4852542467278E-13,99.99890375556778
8550,3173.099786152144,3173.099786152144,7.349540175081684E-13,99.99909067268779
8580,3124.63670674249,3124.63670674249,5.689591835253112E-13,100.00020637297831
8610,3076.489402169509,3076.489402169509,4.4005991358275453E-13,100.00039383313941
8640,3028.6445907629454,3028.6445907629454,3.400574256867694E-13,100.00151393652772
8670,2981.075325123151,2981.075325123151,2.6254422810595645E-13,100.00230662827373
8700,2933.7632213650586,2933.7632213650586,2.0251744896609027E-13,100.00304360630749
8730,2886.585700641267,2886.585700641267,1.5607458343956743E-13,100.00297265785966
8760,2839.6542736053243,2839.6542736053243,1.2017432362563374E-13,100.00383339944307
8790,2792.9526345172962,2792.9526345172962,9.244873149107922E-14,100.0041370615735
8820,2746.5290807934416,2746.5290807934416,7.105587583155528E-14,100.00521155935473
8850,2700.298026904026,2700.298026904026,5.4564327905496754E-14,100.00566815387636
8880,2654.2129287767357,2654.2129287767357,4.186271573794617E-14,100.00635857642054
8910,2608.3238726219715,2608.3238726219715,3.208896908892549E-14,100.00691103035467
8940,2562.677185358522,2562.677185358522,2.45750217730471E-14,100.0077673840969
8970,2517.204429044441,2517.204429044441,1.880363620682085E-14,100.0079870258584
9000,2471.826573357155,2471.826573357155,1.4374725313201935E-14,100.00898946042625
9030,2426.5638460536734,2426.5638460536734,1.097910797832413E-14,100.00931533223057
9060,2381.576010244619,2381.576010244619,8.378077016778644E-15,100.01059275049633
9090,2336.845126910552,2336.845126910552,6.387507647616928E-15,100.01050498501252
9120,2292.207269876974,2292.207269876974,4.865509368837418E-15,100.01169357905434
9150,2247.800777201725,2247.800777201725,3.7028403794586355E-15,100.01201565324449
9180,2203.5878306548025,2203.5878306548025,2.8154736648925513E-15,100.01304543816326
9210,2159.4396621228507,2159.4396621228507,2.138837307680139E-15,100.01337666309588
9240,2115.5280847476765,2115.5280847476765,1.6233562523474226E-15,100.01439770292016
9270,2071.8365216700395,2071.8365216700395,1.2310047636623173E-15,100.0147543183024
9300,2028.225334776666,2028.225334776666,9.32643010963604E-16,100.01557302366349
9330,1984.8532759124882,1984.8532759124882,7.059614074728537E-16,100.0157315325216
9360,1941.670498487941,1941.670498487941,5.33895544922538E-16,100.01639430576996
9390,1898.629835578871,1898.629835578871,4.0340516338201726E-16,100.01648201811226
9420,1855.8251019622114,1855.8251019622114,3.04534451131159E-16,100.01841921285477
9450,1813.1795237656218,1813.1795237656218,2.296895476684548E-16,100.01807082415071
9480,1770.55287248631,1770.55287248631,1.7308357708594662E-16,100.01927543537862
9510,1728.3581243817769,1728.3581243817769,1.3031077326450796E-16,100.01961538705976
9540,1686.3197840298217,1686.3197840298217,9.801998115700377E-17,100.02037585899292
9570,1644.6202475293069,1644.6202475293069,7.36645844531233E-17,100.02072787470203
9600,1603.1086152395892,1603.1086152395892,5.531115285632369E-17,100.02166804336174
9630,1561.895931404194,1561.895931404194,4.149316083616788E-17,100.02229687109795
9660,1520.9168436269977,1520.9168436269977,3.109926841738041E-17,100.0235857843778
9690,1480.226406513958,1480.226406513958,2.3288079413705416E-17,100.02373617926307
9720,1439.8401500134778,1439.8401500134778,1.7423163991324644E-17,100.02419565003412
9750,1399.7718486000103,1399.7718486000103,1.3023575393219941E-17,100.02493531391603
9780,1360.0522812004574,1360.0522812004574,9.726202086094822E-18,100.02613834849916
9810,1320.7010958411045,1320.7010958411045,7.257151816864986E-18,100.02623544301596
9840,1281.7409946847285,1281.7409946847285,5.410021490046709E-18,100.02717567655199
9870,1243.194643170339,1243.194643170339,4.029411645668244E-18,100.02751598782093
9900,1205.0892863030674,1205.0892863030674,2.998431644449403E-18,100.02890804993923
9930,1167.1718309798853,1167.1718309798853,2.2292385228079738E-18,100.02889578882576
9960,1129.8942178950128,1129.8942178950128,1.6558797707922082E-18,100.02978018163407
9990,1093.2190140976388,1093.2190140976388,1.2288841404297385E-18,100.03006824188603
10020,1057.179588523409,1057.179588523409,9.111774411358042E-19,100.0312102038366
10050,1021.7694118779184,1021.7694118779184,6.750016935567132E-19,100.03177506791197
10080,986.9962644372214,986.9962644372214,4.995933547580468E-19,100.03270225103917
10110,952.927142405481,952.927142405481,3.6943525194723695E-19,100.0334124383337
10140,919.5865527761459,919.5865527761459,2.7294171020865853E-19,100.03379633437038
10170,886.9985592346662,886.9985592346662,2.0147046078807652E-19,100.034284416295
10200,855.2155002726479,855.2155002726479,1.4858082008844952E-19,100.03462550286307
10230,824.267812925804,824.267812925804,1.0947728685548116E-19,100.03445902321997
10260,794.1633766119725,794.1633766119725,8.059260753397048E-20,100.03465741732379
10290,764.9481007832584,764.9481007832584,5.927564644449902E-20,100.03507178620421
10320,736.6342688652671,736.6342688652671,4.355793716142829E-20,100.03711745735683
10350,709.2092879382012,709.2092879382012,3.197924645189957E-20,100.03738247388438
10380,682.5315656900224,682.5315656900224,2.3457356498496275E-20,100.03714010185712
10410,656.8469387619248,656.8469387619248,1.719094829762088E-20,100.03924204306118
10440,632.2012127446515,632.2012127446515,1.2587240418458493E-20,100.03876358583
10470,608.5739108883638,608.5739108883638,9.208123836558753E-21,100.04099656991134
10500,585.8586499588963,585.8586499588963,6.730102979229337E-21,100.04095916328079
10530,564.1123697724399,564.1123697724399,4.91453243394283E-21,100.04183510328386
10560,543.4077931855487,543.4077931855487,3.585524075999372E-21,100.04278952132296
10590,523.7044885100382,523.7044885100382,2.6135633146163448E-21,100.04326945835845
10620,505.03759519085867,505.03759519085867,1.9033705994278722E-21,100.04327567351618
10650,487.5106062544877,487.5106062544877,1.3849166614185431E-21,100.0438732062159
10680,471.1662702295581,471.1662702295581,1.0067783774078829E-21,100.0445143981873
10710,456.02874769356123,456.02874769356123,7.312301314656878E-22,100.04470289107711
10740,442.1872898429058,442.1872898429058,5.3062076524649245E-22,100.04600325394398
10770,429.72594908765035,429.72594908765035,3.847019357611011E-22,100.04658762984639
10800,418.68924565296066,418.68924565296066,2.7865989729565237E-22,100.04779399031764
10830,409.03303019859817,409.03303019859817,2.016668657773754E-22,100.04764557126941
10860,400.8686322880876,400.8686322880876,1.458158062546629E-22,100.04905595788122
10890,394.23923894573005,394.23923894573005,1.0533789634393947E-22,100.04914485708355
10920,388.9866195820666,388.9866195820666,7.602819240221644E-23,100.05040063655353
10950,385.11061814864206,385.11061814864206,5.482450002083353E-23,100.05015056026912
10980,382.56335244612404,382.56335244612404,3.9498871605392E-23,100.0508877843734
11010,381.14826650585087,381.14826650585087,2.843182234315384E-23,100.0526096836428
11040,380.7785783767582,380.7785783767582,2.0447240594565754E-23,100.05254706063236
11070,381.3607953627557,381.3607953627557,1.4691790415090637E-23,100.05334428082047
11100,382.7277840121809,382.7277840121809,1.0546898153775278E-23,100.0533432621809
11130,384.8165789728226,384.8165789728226,7.564579564793656E-24,100.0549832129709
11160,387.50854683765465,387.50854683765465,5.4206935674384734E-24,100.05540670091767
11190,390.6435161028074,390.6435161028074,3.880922254125163E-24,100.05696997931238
